entry,at,order
"""Benny @ c_G9E_AE5d"" raises to 214 and go all in",2020-08-19T02:22:05.796Z,159780372579751
"""Aiden @ 9E_m9T7j79"" bets 100",2020-08-19T02:22:03.294Z,159780372329620
"flop:  [K♣, 4♣, J♦]",2020-08-19T02:21:45.127Z,159780370512961
"""Aiden @ 9E_m9T7j79"" calls 81",2020-08-19T02:21:44.220Z,159780370421989
"""Katelyn @ n8SGnipovE"" calls 81",2020-08-19T02:21:40.617Z,159780370061824
"""Benny @ c_G9E_AE5d"" raises to 81",2020-08-19T02:21:35.048Z,159780369504938
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:21:16.618Z,159780367661944
"""Aiden @ 9E_m9T7j79"" raises to 50",2020-08-19T02:21:02.360Z,159780366236123
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:20:50.838Z,159780365083925
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:20:49.814Z,159780364981497
"""Katelyn @ n8SGnipovE"" raises to 24",2020-08-19T02:20:48.861Z,159780364886231
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:20:41.115Z,159780364111609
"""Hillel @ OtLUN8SalH"" folds",2020-08-19T02:20:40.042Z,159780364004363
"""Benny @ c_G9E_AE5d"" calls 12",2020-08-19T02:20:34.510Z,159780363451027
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:20:33.474Z,159780363347536
"""Henny @ 4GTmzMPiEd"" raises to 12",2020-08-19T02:20:32.543Z,159780363254363
"""Aiden @ 9E_m9T7j79"" raises to 6",2020-08-19T02:20:22.739Z,159780362274134
"""Khinito @ AftJNm6axT"" posts a big blind of 3",2020-08-19T02:20:17.909Z,159780361791205
"""DDD @ -3THqVx4eY"" posts a small blind of 1",2020-08-19T02:20:17.909Z,159780361791204
"Your hand is K♦, K♠",2020-08-19T02:20:17.909Z,159780361791202
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (354) | #2 ""SeñorMula @ JRNOhdXQZ-"" (299) | #3 ""Benny @ c_G9E_AE5d"" (295) | #4 ""Hillel @ OtLUN8SalH"" (119) | #6 ""Uncle Tai @ o1TuvDhUXn"" (322) | #7 ""Katelyn @ n8SGnipovE"" (709) | #8 ""DDD @ -3THqVx4eY"" (279) | #9 ""Khinito @ AftJNm6axT"" (165) | #10 ""Aiden @ 9E_m9T7j79"" (458)",2020-08-19T02:20:17.909Z,159780361791125
"-- starting hand #15  (Texas Hold'em) (dealer: ""Katelyn @ n8SGnipovE"") --",2020-08-19T02:20:17.909Z,159780361791119
"-- ending hand #14 --",2020-08-19T02:20:11.399Z,159780361140009
"""Katelyn @ n8SGnipovE"" collected 54 from pot",2020-08-19T02:20:11.399Z,159780361140008
"Uncalled bet of 12 returned to ""Katelyn @ n8SGnipovE""",2020-08-19T02:20:11.399Z,159780361140002
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:20:10.394Z,159780361039414
"""Hillel @ OtLUN8SalH"" folds",2020-08-19T02:20:08.729Z,159780360872932
"""Benny @ c_G9E_AE5d"" folds",2020-08-19T02:20:07.694Z,159780360769539
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:20:06.656Z,159780360665753
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:19:55.991Z,159780359599175
"""Katelyn @ n8SGnipovE"" bets 12",2020-08-19T02:19:51.580Z,159780359158029
"flop:  [K♠, 4♥, Q♥]",2020-08-19T02:19:45.795Z,159780358579605
"""Uncle Tai @ o1TuvDhUXn"" calls 9",2020-08-19T02:19:44.890Z,159780358489047
"""Hillel @ OtLUN8SalH"" calls 9",2020-08-19T02:19:43.197Z,159780358319813
"""Benny @ c_G9E_AE5d"" calls 9",2020-08-19T02:19:42.267Z,159780358226738
"""Henny @ 4GTmzMPiEd"" calls 9",2020-08-19T02:19:41.284Z,159780358128442
"""DDD @ -3THqVx4eY"" calls 9",2020-08-19T02:19:30.837Z,159780357083696
"""Katelyn @ n8SGnipovE"" raises to 9",2020-08-19T02:19:21.398Z,159780356139926
"""Uncle Tai @ o1TuvDhUXn"" calls 3",2020-08-19T02:19:16.929Z,159780355693056
"""Hillel @ OtLUN8SalH"" calls 3",2020-08-19T02:19:15.157Z,159780355515708
"""Benny @ c_G9E_AE5d"" calls 3",2020-08-19T02:19:11.195Z,159780355119614
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:19:10.156Z,159780355015634
"""Henny @ 4GTmzMPiEd"" calls 3",2020-08-19T02:19:09.221Z,159780354922326
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:19:02.624Z,159780354262538
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:19:01.572Z,159780354157233
"""DDD @ -3THqVx4eY"" posts a big blind of 3",2020-08-19T02:18:52.665Z,159780353266698
"""Katelyn @ n8SGnipovE"" posts a small blind of 1",2020-08-19T02:18:52.665Z,159780353266696
"Your hand is 6♠, 10♥",2020-08-19T02:18:52.665Z,159780353266692
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (363) | #2 ""SeñorMula @ JRNOhdXQZ-"" (299) | #3 ""Benny @ c_G9E_AE5d"" (304) | #4 ""Hillel @ OtLUN8SalH"" (128) | #6 ""Uncle Tai @ o1TuvDhUXn"" (331) | #7 ""Katelyn @ n8SGnipovE"" (664) | #8 ""DDD @ -3THqVx4eY"" (288) | #9 ""Khinito @ AftJNm6axT"" (165) | #10 ""Aiden @ 9E_m9T7j79"" (458)",2020-08-19T02:18:52.665Z,159780353266672
"-- starting hand #14  (Texas Hold'em) (dealer: ""Uncle Tai @ o1TuvDhUXn"") --",2020-08-19T02:18:52.665Z,159780353266666
"Undealt cards: 3♣, 6♥, 2♠ [5♥, 6♣]",2020-08-19T02:18:46.304Z,159780352630419
"""DDD @ -3THqVx4eY"" shows a A♥, 4♦.",2020-08-19T02:18:44.929Z,159780352492908
"""SeñorMula @ JRNOhdXQZ-"" shows a 6♠, 4♥.",2020-08-19T02:18:44.845Z,159780352484636
"-- ending hand #13 --",2020-08-19T02:18:44.150Z,159780352415113
"""DDD @ -3THqVx4eY"" collected 33 from pot",2020-08-19T02:18:44.150Z,159780352415111
"Uncalled bet of 24 returned to ""DDD @ -3THqVx4eY""",2020-08-19T02:18:44.150Z,159780352415107
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:18:43.142Z,159780352314251
"""Benny @ c_G9E_AE5d"" folds",2020-08-19T02:18:42.010Z,159780352201288
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:18:40.946Z,159780352094612
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:18:39.005Z,159780351900617
"""DDD @ -3THqVx4eY"" bets 24",2020-08-19T02:18:38.076Z,159780351807705
"""Uncle Tai @ o1TuvDhUXn"" checks",2020-08-19T02:18:29.768Z,159780350976813
"flop:  [3♣, 6♥, 2♠]",2020-08-19T02:18:27.713Z,159780350771438
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:18:26.692Z,159780350669293
"""Uncle Tai @ o1TuvDhUXn"" calls 6",2020-08-19T02:18:25.513Z,159780350551583
"""Hillel @ OtLUN8SalH"" folds",2020-08-19T02:18:24.384Z,159780350438506
"""Benny @ c_G9E_AE5d"" calls 6",2020-08-19T02:18:23.456Z,159780350345637
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:18:21.570Z,159780350156993
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:18:16.229Z,159780349623388
"""Aiden @ 9E_m9T7j79"" calls 6",2020-08-19T02:18:15.290Z,159780349529051
"""Khinito @ AftJNm6axT"" calls 6",2020-08-19T02:18:13.071Z,159780349307169
"""DDD @ -3THqVx4eY"" raises to 6",2020-08-19T02:18:05.611Z,159780348561129
"""Katelyn @ n8SGnipovE"" posts a big blind of 3",2020-08-19T02:17:50.476Z,159780347047847
"""Uncle Tai @ o1TuvDhUXn"" posts a small blind of 1",2020-08-19T02:17:50.476Z,159780347047846
"Your hand is 5♣, K♠",2020-08-19T02:17:50.476Z,159780347047844
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (363) | #2 ""SeñorMula @ JRNOhdXQZ-"" (299) | #3 ""Benny @ c_G9E_AE5d"" (310) | #4 ""Hillel @ OtLUN8SalH"" (128) | #6 ""Uncle Tai @ o1TuvDhUXn"" (337) | #7 ""Katelyn @ n8SGnipovE"" (667) | #8 ""DDD @ -3THqVx4eY"" (261) | #9 ""Khinito @ AftJNm6axT"" (171) | #10 ""Aiden @ 9E_m9T7j79"" (464)",2020-08-19T02:17:50.476Z,159780347047822
"-- starting hand #13  (Texas Hold'em) (dealer: ""Hillel @ OtLUN8SalH"") --",2020-08-19T02:17:50.476Z,159780347047813
"""SeñorMula @ JRNOhdXQZ-"" shows a 4♥, A♠.",2020-08-19T02:17:48.168Z,159780346816810
"""Henny @ 4GTmzMPiEd"" shows a 3♠, 9♥.",2020-08-19T02:17:47.116Z,159780346711619
"""Aiden @ 9E_m9T7j79"" shows a 5♦, K♣.",2020-08-19T02:17:45.134Z,159780346513390
"-- ending hand #12 --",2020-08-19T02:17:43.959Z,159780346396078
"""Aiden @ 9E_m9T7j79"" collected 240 from pot",2020-08-19T02:17:43.959Z,159780346396077
"Uncalled bet of 120 returned to ""Aiden @ 9E_m9T7j79""",2020-08-19T02:17:43.959Z,159780346396072
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:17:42.954Z,159780346295432
"""Aiden @ 9E_m9T7j79"" bets 120",2020-08-19T02:17:41.316Z,159780346131778
"""Khinito @ AftJNm6axT"" checks",2020-08-19T02:17:35.315Z,159780345531550
"river: 6♠, 3♣, 5♠, 6♦ [6♥]",2020-08-19T02:17:19.189Z,159780343919939
"""Khinito @ AftJNm6axT"" calls 60",2020-08-19T02:17:18.282Z,159780343828216
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:17:16.840Z,159780343684010
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:17:09.731Z,159780342973114
"""Aiden @ 9E_m9T7j79"" bets 60",2020-08-19T02:16:52.723Z,159780341272424
"""Khinito @ AftJNm6axT"" checks",2020-08-19T02:16:45.090Z,159780340509210
"""DDD @ -3THqVx4eY"" checks",2020-08-19T02:16:43.174Z,159780340317461
"turn: 6♠, 3♣, 5♠ [6♦]",2020-08-19T02:16:39.485Z,159780339948713
"""Khinito @ AftJNm6axT"" calls 24",2020-08-19T02:16:38.575Z,159780339857528
"""DDD @ -3THqVx4eY"" calls 24",2020-08-19T02:16:31.426Z,159780339142619
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:16:29.926Z,159780338992700
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:16:28.566Z,159780338856644
"""Hillel @ OtLUN8SalH"" folds",2020-08-19T02:16:27.525Z,159780338752536
"""Benny @ c_G9E_AE5d"" folds",2020-08-19T02:16:26.486Z,159780338648593
"""SeñorMula @ JRNOhdXQZ-"" calls 24",2020-08-19T02:16:23.030Z,159780338303119
"""Aiden @ 9E_m9T7j79"" raises to 24",2020-08-19T02:16:19.572Z,159780337957198
"""Khinito @ AftJNm6axT"" bets 12",2020-08-19T02:16:00.858Z,159780336085928
"""DDD @ -3THqVx4eY"" checks",2020-08-19T02:15:56.462Z,159780335646200
"""Katelyn @ n8SGnipovE"" checks",2020-08-19T02:15:38.934Z,159780333893420
"""Uncle Tai @ o1TuvDhUXn"" checks",2020-08-19T02:15:37.752Z,159780333775323
"""Hillel @ OtLUN8SalH"" checks",2020-08-19T02:15:34.811Z,159780333481719
"flop:  [6♠, 3♣, 5♠]",2020-08-19T02:15:28.020Z,159780332801998
"""Uncle Tai @ o1TuvDhUXn"" checks",2020-08-19T02:15:27.112Z,159780332711198
"""Hillel @ OtLUN8SalH"" calls 3",2020-08-19T02:15:24.893Z,159780332489369
"""Benny @ c_G9E_AE5d"" calls 3",2020-08-19T02:15:23.946Z,159780332394681
"""SeñorMula @ JRNOhdXQZ-"" calls 3",2020-08-19T02:15:23.009Z,159780332300996
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:15:21.968Z,159780332196800
"""Aiden @ 9E_m9T7j79"" calls 3",2020-08-19T02:15:21.026Z,159780332102691
"""Khinito @ AftJNm6axT"" calls 3",2020-08-19T02:15:14.848Z,159780331484806
"""DDD @ -3THqVx4eY"" calls 3",2020-08-19T02:14:59.324Z,159780329932521
"""Katelyn @ n8SGnipovE"" calls 3",2020-08-19T02:14:56.275Z,159780329627538
"""Uncle Tai @ o1TuvDhUXn"" posts a big blind of 3",2020-08-19T02:14:52.950Z,159780329295189
"""Hillel @ OtLUN8SalH"" posts a small blind of 1",2020-08-19T02:14:52.950Z,159780329295188
"Your hand is 5♦, K♣",2020-08-19T02:14:52.950Z,159780329295186
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (363) | #2 ""SeñorMula @ JRNOhdXQZ-"" (326) | #3 ""Benny @ c_G9E_AE5d"" (313) | #4 ""Hillel @ OtLUN8SalH"" (131) | #6 ""Uncle Tai @ o1TuvDhUXn"" (340) | #7 ""Katelyn @ n8SGnipovE"" (670) | #8 ""DDD @ -3THqVx4eY"" (288) | #9 ""Khinito @ AftJNm6axT"" (258) | #10 ""Aiden @ 9E_m9T7j79"" (311)",2020-08-19T02:14:52.950Z,159780329295168
"-- starting hand #12  (Texas Hold'em) (dealer: ""Benny @ c_G9E_AE5d"") --",2020-08-19T02:14:52.950Z,159780329295166
"The player ""Bob @ JBUISqLxPm"" quits the game with a stack of 0.",2020-08-19T02:14:52.950Z,159780329295160
"""Henny @ 4GTmzMPiEd"" shows a 9♠, K♠.",2020-08-19T02:14:50.283Z,159780329028773
"-- ending hand #11 --",2020-08-19T02:14:45.402Z,159780328540438
"""Bob @ JBUISqLxPm"" shows a Q♦, K♣.",2020-08-19T02:14:45.402Z,159780328540436
"""Katelyn @ n8SGnipovE"" collected 481 from pot with Straight, Q High (hand: 8♥, 10♣)",2020-08-19T02:14:45.402Z,159780328540435
"Uncalled bet of 189 returned to ""Katelyn @ n8SGnipovE""",2020-08-19T02:14:45.402Z,159780328540431
"""Bob @ JBUISqLxPm"" calls 141 and go all in",2020-08-19T02:14:44.496Z,159780328449605
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:14:42.811Z,159780328281140
"""Katelyn @ n8SGnipovE"" raises to 330 and go all in",2020-08-19T02:14:41.879Z,159780328187920
"""Bob @ JBUISqLxPm"" bets 78",2020-08-19T02:14:36.706Z,159780327670612
"river: 5♦, J♥, Q♣, Q♥ [9♦]",2020-08-19T02:14:23.512Z,159780326351851
"""Bob @ JBUISqLxPm"" calls 21",2020-08-19T02:14:22.593Z,159780326260360
"""Henny @ 4GTmzMPiEd"" calls 21",2020-08-19T02:14:17.073Z,159780325707300
"""Katelyn @ n8SGnipovE"" bets 21",2020-08-19T02:14:15.565Z,159780325556659
"""Bob @ JBUISqLxPm"" checks",2020-08-19T02:14:09.928Z,159780324993036
"turn: 5♦, J♥, Q♣ [Q♥]",2020-08-19T02:14:05.187Z,159780324519308
"""Hillel @ OtLUN8SalH"" folds",2020-08-19T02:14:04.174Z,159780324417658
"""Henny @ 4GTmzMPiEd"" calls 27",2020-08-19T02:14:03.230Z,159780324323105
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:13:55.022Z,159780323502347
"""Katelyn @ n8SGnipovE"" calls 27",2020-08-19T02:13:53.692Z,159780323369243
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:13:52.590Z,159780323259021
"""Bob @ JBUISqLxPm"" bets 27",2020-08-19T02:13:46.112Z,159780322611344
"""Hillel @ OtLUN8SalH"" checks",2020-08-19T02:13:40.740Z,159780322074250
"flop:  [5♦, J♥, Q♣]",2020-08-19T02:13:37.541Z,159780321754352
"""DDD @ -3THqVx4eY"" calls 9",2020-08-19T02:13:36.629Z,159780321662940
"""Katelyn @ n8SGnipovE"" calls 9",2020-08-19T02:13:35.396Z,159780321540478
"""Uncle Tai @ o1TuvDhUXn"" calls 9",2020-08-19T02:13:33.649Z,159780321364947
"""Bob @ JBUISqLxPm"" calls 9",2020-08-19T02:13:32.179Z,159780321217916
"""Hillel @ OtLUN8SalH"" calls 9",2020-08-19T02:13:29.741Z,159780320974109
"""Benny @ c_G9E_AE5d"" folds",2020-08-19T02:13:27.396Z,159780320739753
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:13:26.350Z,159780320635008
"""Henny @ 4GTmzMPiEd"" raises to 9",2020-08-19T02:13:25.420Z,159780320542056
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:13:22.035Z,159780320203588
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:13:20.989Z,159780320099040
"""DDD @ -3THqVx4eY"" raises to 6",2020-08-19T02:13:20.065Z,159780320006597
"""Katelyn @ n8SGnipovE"" calls 3",2020-08-19T02:13:17.337Z,159780319733881
"""Uncle Tai @ o1TuvDhUXn"" calls 3",2020-08-19T02:13:16.148Z,159780319614840
"""Bob @ JBUISqLxPm"" calls 3",2020-08-19T02:13:14.559Z,159780319456215
"""Hillel @ OtLUN8SalH"" posts a big blind of 3",2020-08-19T02:13:11.587Z,159780319158982
"""Benny @ c_G9E_AE5d"" posts a small blind of 1",2020-08-19T02:13:11.587Z,159780319158980
"Your hand is K♦, 2♦",2020-08-19T02:13:11.587Z,159780319158978
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (420) | #2 ""SeñorMula @ JRNOhdXQZ-"" (326) | #3 ""Benny @ c_G9E_AE5d"" (314) | #4 ""Hillel @ OtLUN8SalH"" (140) | #5 ""Bob @ JBUISqLxPm"" (198) | #6 ""Uncle Tai @ o1TuvDhUXn"" (349) | #7 ""Katelyn @ n8SGnipovE"" (387) | #8 ""DDD @ -3THqVx4eY"" (297) | #9 ""Khinito @ AftJNm6axT"" (258) | #10 ""Aiden @ 9E_m9T7j79"" (311)",2020-08-19T02:13:11.587Z,159780319158879
"-- starting hand #11  (Texas Hold'em) (dealer: ""SeñorMula @ JRNOhdXQZ-"") --",2020-08-19T02:13:11.587Z,159780319158873
"""Khinito @ AftJNm6axT"" shows a 7♥, K♣.",2020-08-19T02:13:07.912Z,159780318791215
"""Katelyn @ n8SGnipovE"" shows a J♥, J♦.",2020-08-19T02:13:05.465Z,159780318547191
"-- ending hand #10 --",2020-08-19T02:13:03.084Z,159780318308779
"""Katelyn @ n8SGnipovE"" collected 196 from pot",2020-08-19T02:13:03.084Z,159780318308776
"Uncalled bet of 49 returned to ""Katelyn @ n8SGnipovE""",2020-08-19T02:13:03.084Z,159780318308761
"""Bob @ JBUISqLxPm"" folds",2020-08-19T02:13:02.047Z,159780318204761
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:12:44.752Z,159780316475226
"""Katelyn @ n8SGnipovE"" raises to 98",2020-08-19T02:12:43.815Z,159780316382380
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:12:24.891Z,159780314489226
"""Bob @ JBUISqLxPm"" bets 49",2020-08-19T02:12:18.034Z,159780313803407
"""SeñorMula @ JRNOhdXQZ-"" checks",2020-08-19T02:12:13.526Z,159780313352673
"flop:  [8♠, 10♦, 5♥]",2020-08-19T02:12:11.275Z,159780313127773
"""Uncle Tai @ o1TuvDhUXn"" calls 23",2020-08-19T02:12:10.366Z,159780313036704
"""Bob @ JBUISqLxPm"" calls 23",2020-08-19T02:12:08.470Z,159780312847041
"""Hillel @ OtLUN8SalH"" folds",2020-08-19T02:12:06.759Z,159780312675932
"""Benny @ c_G9E_AE5d"" folds",2020-08-19T02:11:59.919Z,159780311992395
"""SeñorMula @ JRNOhdXQZ-"" calls 23",2020-08-19T02:11:58.984Z,159780311898423
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:11:57.820Z,159780311782022
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:11:56.780Z,159780311678039
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:11:55.729Z,159780311573031
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:11:54.682Z,159780311469271
"""Katelyn @ n8SGnipovE"" raises to 23",2020-08-19T02:11:53.055Z,159780311305589
"""Uncle Tai @ o1TuvDhUXn"" calls 11",2020-08-19T02:11:45.044Z,159780310504386
"""Bob @ JBUISqLxPm"" raises to 11",2020-08-19T02:11:43.318Z,159780310331886
"""Hillel @ OtLUN8SalH"" calls 3",2020-08-19T02:11:37.145Z,159780309714615
"""Benny @ c_G9E_AE5d"" posts a big blind of 3",2020-08-19T02:11:34.207Z,159780309420762
"""SeñorMula @ JRNOhdXQZ-"" posts a small blind of 1",2020-08-19T02:11:34.207Z,159780309420761
"Your hand is 3♣, Q♥",2020-08-19T02:11:34.207Z,159780309420759
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (420) | #2 ""SeñorMula @ JRNOhdXQZ-"" (349) | #3 ""Benny @ c_G9E_AE5d"" (317) | #4 ""Hillel @ OtLUN8SalH"" (143) | #5 ""Bob @ JBUISqLxPm"" (270) | #6 ""Uncle Tai @ o1TuvDhUXn"" (372) | #7 ""Katelyn @ n8SGnipovE"" (263) | #8 ""DDD @ -3THqVx4eY"" (297) | #9 ""Khinito @ AftJNm6axT"" (258) | #10 ""Aiden @ 9E_m9T7j79"" (311)",2020-08-19T02:11:34.207Z,159780309420740
"-- starting hand #10  (Texas Hold'em) (dealer: ""Henny @ 4GTmzMPiEd"") --",2020-08-19T02:11:34.207Z,159780309420734
"""Katelyn @ n8SGnipovE"" shows a 2♥, 10♠.",2020-08-19T02:11:28.642Z,159780308864225
"""DDD @ -3THqVx4eY"" shows a 4♠, 3♠.",2020-08-19T02:11:26.515Z,159780308651528
"-- ending hand #9 --",2020-08-19T02:11:25.671Z,159780308567205
"""DDD @ -3THqVx4eY"" collected 39 from pot",2020-08-19T02:11:25.671Z,159780308567204
"Uncalled bet of 258 returned to ""DDD @ -3THqVx4eY""",2020-08-19T02:11:25.671Z,159780308567198
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-08-19T02:11:24.664Z,159780308466412
"""Hillel @ OtLUN8SalH"" folds",2020-08-19T02:11:23.549Z,159780308354946
"""Benny @ c_G9E_AE5d"" folds",2020-08-19T02:11:20.368Z,159780308036809
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:11:19.312Z,159780307931692
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:11:16.122Z,159780307612218
"""DDD @ -3THqVx4eY"" bets 258 and go all in",2020-08-19T02:11:14.042Z,159780307404218
"""Uncle Tai @ o1TuvDhUXn"" checks",2020-08-19T02:11:07.011Z,159780306701141
"""Hillel @ OtLUN8SalH"" checks",2020-08-19T02:11:04.754Z,159780306475450
"""Benny @ c_G9E_AE5d"" checks",2020-08-19T02:11:01.703Z,159780306170351
"""Henny @ 4GTmzMPiEd"" checks",2020-08-19T02:10:59.787Z,159780305978698
"flop:  [5♥, 10♦, 2♦]",2020-08-19T02:10:51.696Z,159780305169867
"""Benny @ c_G9E_AE5d"" calls 6",2020-08-19T02:10:50.787Z,159780305078805
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:10:49.749Z,159780304974931
"""Henny @ 4GTmzMPiEd"" calls 6",2020-08-19T02:10:46.337Z,159780304634029
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:10:44.600Z,159780304460034
"""Khinito @ AftJNm6axT"" calls 6",2020-08-19T02:10:43.646Z,159780304364705
"""DDD @ -3THqVx4eY"" calls 6",2020-08-19T02:10:42.725Z,159780304272614
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:10:40.614Z,159780304061579
"""Uncle Tai @ o1TuvDhUXn"" calls 6",2020-08-19T02:10:39.548Z,159780303954900
"""Bob @ JBUISqLxPm"" folds",2020-08-19T02:10:37.966Z,159780303796625
"""Hillel @ OtLUN8SalH"" raises to 6",2020-08-19T02:10:37.024Z,159780303702439
"""Benny @ c_G9E_AE5d"" calls 3",2020-08-19T02:10:30.512Z,159780303051236
"""SeñorMula @ JRNOhdXQZ-"" posts a big blind of 3",2020-08-19T02:10:28.866Z,159780302886798
"""Henny @ 4GTmzMPiEd"" posts a small blind of 1",2020-08-19T02:10:28.866Z,159780302886797
"Your hand is 10♣, 6♦",2020-08-19T02:10:28.866Z,159780302886795
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (426) | #2 ""SeñorMula @ JRNOhdXQZ-"" (352) | #3 ""Benny @ c_G9E_AE5d"" (323) | #4 ""Hillel @ OtLUN8SalH"" (149) | #5 ""Bob @ JBUISqLxPm"" (270) | #6 ""Uncle Tai @ o1TuvDhUXn"" (378) | #7 ""Katelyn @ n8SGnipovE"" (263) | #8 ""DDD @ -3THqVx4eY"" (264) | #9 ""Khinito @ AftJNm6axT"" (264) | #10 ""Aiden @ 9E_m9T7j79"" (311)",2020-08-19T02:10:28.866Z,159780302886775
"-- starting hand #9  (Texas Hold'em) (dealer: ""Aiden @ 9E_m9T7j79"") --",2020-08-19T02:10:28.866Z,159780302886770
"-- ending hand #8 --",2020-08-19T02:10:25.328Z,159780302532958
"""Uncle Tai @ o1TuvDhUXn"" collected 246 from pot",2020-08-19T02:10:25.328Z,159780302532955
"Uncalled bet of 65 returned to ""Uncle Tai @ o1TuvDhUXn""",2020-08-19T02:10:25.328Z,159780302532949
"""Hillel @ OtLUN8SalH"" folds",2020-08-19T02:10:24.314Z,159780302431410
"""Uncle Tai @ o1TuvDhUXn"" raises to 68",2020-08-19T02:10:18.424Z,159780301842415
"""Hillel @ OtLUN8SalH"" bets 3",2020-08-19T02:10:13.711Z,159780301371164
"river: 10♥, 7♥, J♦, Q♣ [2♥]",2020-08-19T02:10:10.378Z,159780301038703
"""Uncle Tai @ o1TuvDhUXn"" calls 60",2020-08-19T02:10:09.424Z,159780300942619
"""Hillel @ OtLUN8SalH"" bets 60",2020-08-19T02:10:03.754Z,159780300375391
"turn: 10♥, 7♥, J♦ [Q♣]",2020-08-19T02:09:57.368Z,159780299737052
"""Hillel @ OtLUN8SalH"" calls 28",2020-08-19T02:09:56.459Z,159780299647177
"""Henny @ 4GTmzMPiEd"" folds",2020-08-19T02:09:54.574Z,159780299457658
"""Khinito @ AftJNm6axT"" folds",2020-08-19T02:09:52.538Z,159780299253823
"""DDD @ -3THqVx4eY"" folds",2020-08-19T02:09:51.507Z,159780299150748
"""Uncle Tai @ o1TuvDhUXn"" bets 28",2020-08-19T02:09:49.884Z,159780298988499
"""Hillel @ OtLUN8SalH"" checks",2020-08-19T02:09:44.757Z,159780298475764
"""Henny @ 4GTmzMPiEd"" checks",2020-08-19T02:09:42.989Z,159780298298958
"flop:  [10♥, 7♥, J♦]",2020-08-19T02:09:36.788Z,159780297678902
"""SeñorMula @ JRNOhdXQZ-"" folds",2020-08-19T02:09:35.778Z,159780297577822
"""Henny @ 4GTmzMPiEd"" calls 12",2020-08-19T02:09:34.166Z,159780297416708
"""Aiden @ 9E_m9T7j79"" folds",2020-08-19T02:09:32.704Z,159780297270582
"""Khinito @ AftJNm6axT"" calls 12",2020-08-19T02:09:29.558Z,159780296955809
"""DDD @ -3THqVx4eY"" calls 12",2020-08-19T02:09:28.299Z,159780296830051
"""Katelyn @ n8SGnipovE"" folds",2020-08-19T02:09:27.246Z,159780296724646
"""Uncle Tai @ o1TuvDhUXn"" calls 12",2020-08-19T02:09:26.165Z,159780296616665
"""Bob @ JBUISqLxPm"" folds",2020-08-19T02:09:20.438Z,159780296043863
"""Hillel @ OtLUN8SalH"" raises to 12",2020-08-19T02:09:19.500Z,159780295950133
"""Benny @ c_G9E_AE5d"" folds",2020-08-19T02:09:15.132Z,159780295513224
