entry,at,order
"-- ending hand #93 --",2020-08-12T03:31:24.403Z,159720308441952
"""Khinito @ AftJNm6axT"" collected 576 from pot",2020-08-12T03:31:24.403Z,159720308441951
"Uncalled bet of 288 returned to ""Khinito @ AftJNm6axT""",2020-08-12T03:31:24.403Z,159720308441946
"""Bob @ JBUISqLxPm"" folds",2020-08-12T03:31:22.986Z,159720308300243
"""Khinito @ AftJNm6axT"" bets 288",2020-08-12T03:31:09.158Z,159720306917967
"turn: 6♠, 7♣, 2♥ [5♥]",2020-08-12T03:31:01.454Z,159720306147689
"""Bob @ JBUISqLxPm"" calls 144",2020-08-12T03:31:00.535Z,159720306055136
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:30:58.409Z,159720305842588
"""Khinito @ AftJNm6axT"" bets 144",2020-08-12T03:30:53.125Z,159720305314215
"flop:  [6♠, 7♣, 2♥]",2020-08-12T03:30:48.049Z,159720304806545
"""Speedy @ R33UQXMTfx"" calls 96",2020-08-12T03:30:47.130Z,159720304714694
"""Khinito @ AftJNm6axT"" calls 96",2020-08-12T03:30:42.660Z,159720304267779
"""Bob @ JBUISqLxPm"" raises to 96",2020-08-12T03:30:37.352Z,159720303737044
"""Speedy @ R33UQXMTfx"" posts a big blind of 24",2020-08-12T03:30:30.223Z,159720303024151
"""Khinito @ AftJNm6axT"" posts a small blind of 8",2020-08-12T03:30:30.223Z,159720303024150
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1108) | #7 ""Speedy @ R33UQXMTfx"" (560) | #9 ""Bob @ JBUISqLxPm"" (732)",2020-08-12T03:30:30.223Z,159720303024142
"-- starting hand #93  (Texas Hold'em) (dealer: ""Bob @ JBUISqLxPm"") --",2020-08-12T03:30:30.223Z,159720303024137
"-- ending hand #92 --",2020-08-12T03:30:23.672Z,159720302368966
"""Speedy @ R33UQXMTfx"" collected 560 from pot with Two Pair, 9's & 7's (hand: 10♦, 9♦)",2020-08-12T03:30:23.672Z,159720302368959
"river: 2♦, 7♣, 3♦, 7♠ [9♥]",2020-08-12T03:30:20.639Z,159720302066127
"""Bob @ JBUISqLxPm"" shows a 5♠, 2♥.",2020-08-12T03:30:17.594Z,159720301761472
"""Speedy @ R33UQXMTfx"" shows a 10♦, 9♦.",2020-08-12T03:30:17.594Z,159720301761464
"turn: 2♦, 7♣, 3♦ [7♠]",2020-08-12T03:30:17.594Z,159720301761457
"""Bob @ JBUISqLxPm"" calls 172",2020-08-12T03:30:16.675Z,159720301669188
"""Speedy @ R33UQXMTfx"" raises to 172 and go all in",2020-08-12T03:30:11.023Z,159720301103951
"""Bob @ JBUISqLxPm"" bets 108",2020-08-12T03:29:56.583Z,159720299659943
"flop:  [2♦, 7♣, 3♦]",2020-08-12T03:29:49.101Z,159720298911851
"""Speedy @ R33UQXMTfx"" calls 96",2020-08-12T03:29:48.185Z,159720298820234
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:29:39.048Z,159720297906482
"""Bob @ JBUISqLxPm"" raises to 96",2020-08-12T03:29:32.773Z,159720297279088
"""Speedy @ R33UQXMTfx"" calls 24",2020-08-12T03:29:28.726Z,159720296874508
"""Khinito @ AftJNm6axT"" posts a big blind of 24",2020-08-12T03:29:27.287Z,159720296730788
"""Bob @ JBUISqLxPm"" posts a small blind of 8",2020-08-12T03:29:27.287Z,159720296730787
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1132) | #7 ""Speedy @ R33UQXMTfx"" (268) | #9 ""Bob @ JBUISqLxPm"" (1000)",2020-08-12T03:29:27.287Z,159720296730779
"-- starting hand #92  (Texas Hold'em) (dealer: ""Speedy @ R33UQXMTfx"") --",2020-08-12T03:29:27.287Z,159720296730774
"""Bob @ JBUISqLxPm"" shows a 8♦, A♣.",2020-08-12T03:29:20.925Z,159720296094241
"""Speedy @ R33UQXMTfx"" shows a 2♦, 4♥.",2020-08-12T03:29:19.755Z,159720295977228
"-- ending hand #91 --",2020-08-12T03:29:18.757Z,159720295877474
"""Bob @ JBUISqLxPm"" collected 16 from pot",2020-08-12T03:29:18.757Z,159720295877472
"Uncalled bet of 16 returned to ""Bob @ JBUISqLxPm""",2020-08-12T03:29:18.757Z,159720295877466
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:29:17.334Z,159720295735122
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:29:13.156Z,159720295317260
"""Bob @ JBUISqLxPm"" posts a big blind of 24",2020-08-12T03:29:11.609Z,159720295162721
"""Speedy @ R33UQXMTfx"" posts a small blind of 8",2020-08-12T03:29:11.609Z,159720295162718
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1132) | #7 ""Speedy @ R33UQXMTfx"" (276) | #9 ""Bob @ JBUISqLxPm"" (992)",2020-08-12T03:29:11.609Z,159720295162710
"-- starting hand #91  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-12T03:29:11.609Z,159720295162706
"""Speedy @ R33UQXMTfx"" shows a 3♣, 2♦.",2020-08-12T03:29:08.817Z,159720294883433
"-- ending hand #90 --",2020-08-12T03:29:04.097Z,159720294411442
"""Speedy @ R33UQXMTfx"" collected 16 from pot",2020-08-12T03:29:04.097Z,159720294411440
"Uncalled bet of 16 returned to ""Speedy @ R33UQXMTfx""",2020-08-12T03:29:04.097Z,159720294411432
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:29:02.676Z,159720294269699
"""Bob @ JBUISqLxPm"" folds",2020-08-12T03:29:01.235Z,159720294125409
"""Speedy @ R33UQXMTfx"" posts a big blind of 24",2020-08-12T03:28:54.669Z,159720293468832
"""Khinito @ AftJNm6axT"" posts a small blind of 8",2020-08-12T03:28:54.669Z,159720293468831
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1140) | #7 ""Speedy @ R33UQXMTfx"" (268) | #9 ""Bob @ JBUISqLxPm"" (992)",2020-08-12T03:28:54.669Z,159720293468818
"-- starting hand #90  (Texas Hold'em) (dealer: ""Bob @ JBUISqLxPm"") --",2020-08-12T03:28:54.669Z,159720293468812
"""Speedy @ R33UQXMTfx"" shows a 2♦, 2♠.",2020-08-12T03:28:47.995Z,159720292801366
"""Khinito @ AftJNm6axT"" shows a A♠, A♣.",2020-08-12T03:28:47.358Z,159720292737465
"-- ending hand #89 --",2020-08-12T03:28:46.158Z,159720292617550
"""Khinito @ AftJNm6axT"" collected 104 from pot",2020-08-12T03:28:46.158Z,159720292617548
"Uncalled bet of 52 returned to ""Khinito @ AftJNm6axT""",2020-08-12T03:28:46.158Z,159720292617543
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:28:44.743Z,159720292475981
"""Khinito @ AftJNm6axT"" bets 52",2020-08-12T03:28:40.486Z,159720292050312
"flop:  [8♣, 10♥, Q♣]",2020-08-12T03:28:36.620Z,159720291663644
"""Speedy @ R33UQXMTfx"" calls 48",2020-08-12T03:28:35.706Z,159720291572291
"""Khinito @ AftJNm6axT"" raises to 48",2020-08-12T03:28:33.721Z,159720291373825
"""Bob @ JBUISqLxPm"" folds",2020-08-12T03:28:27.793Z,159720290781021
"""Speedy @ R33UQXMTfx"" calls 24",2020-08-12T03:28:24.427Z,159720290444399
"""Khinito @ AftJNm6axT"" posts a big blind of 24",2020-08-12T03:28:21.365Z,159720290138194
"""Bob @ JBUISqLxPm"" posts a small blind of 8",2020-08-12T03:28:21.365Z,159720290138193
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (1084) | #7 ""Speedy @ R33UQXMTfx"" (316) | #9 ""Bob @ JBUISqLxPm"" (1000)",2020-08-12T03:28:21.365Z,159720290138184
"-- starting hand #89  (Texas Hold'em) (dealer: ""Speedy @ R33UQXMTfx"") --",2020-08-12T03:28:21.365Z,159720290138178
"""Speedy @ R33UQXMTfx"" shows a 3♠, K♠.",2020-08-12T03:28:14.865Z,159720289488734
"-- ending hand #88 --",2020-08-12T03:28:13.841Z,159720289385831
"""Khinito @ AftJNm6axT"" collected 324 from pot",2020-08-12T03:28:13.841Z,159720289385830
"Uncalled bet of 120 returned to ""Khinito @ AftJNm6axT""",2020-08-12T03:28:13.841Z,159720289385824
"""Bob @ JBUISqLxPm"" folds",2020-08-12T03:28:12.412Z,159720289243037
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:28:10.958Z,159720289097630
"""Khinito @ AftJNm6axT"" raises to 192",2020-08-12T03:28:07.950Z,159720288796655
"""Bob @ JBUISqLxPm"" bets 72",2020-08-12T03:27:54.552Z,159720287457112
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:27:49.390Z,159720286940932
"turn: K♦, 4♥, 9♥ [9♣]",2020-08-12T03:27:46.639Z,159720286665724
"""Bob @ JBUISqLxPm"" calls 36",2020-08-12T03:27:45.720Z,159720286573828
"""Speedy @ R33UQXMTfx"" calls 36",2020-08-12T03:27:43.536Z,159720286356740
"""Khinito @ AftJNm6axT"" bets 36",2020-08-12T03:27:37.518Z,159720285753504
"""Bob @ JBUISqLxPm"" checks",2020-08-12T03:27:34.225Z,159720285424214
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:27:32.919Z,159720285293671
"flop:  [K♦, 4♥, 9♥]",2020-08-12T03:27:30.114Z,159720285013252
"""Bob @ JBUISqLxPm"" checks",2020-08-12T03:27:29.191Z,159720284920835
"""Speedy @ R33UQXMTfx"" calls 24",2020-08-12T03:27:28.237Z,159720284825369
"""Khinito @ AftJNm6axT"" calls 24",2020-08-12T03:27:25.226Z,159720284524299
"""Bob @ JBUISqLxPm"" posts a big blind of 24",2020-08-12T03:27:21.746Z,159720284176322
"""Speedy @ R33UQXMTfx"" posts a small blind of 8",2020-08-12T03:27:21.746Z,159720284176321
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (892) | #7 ""Speedy @ R33UQXMTfx"" (376) | #9 ""Bob @ JBUISqLxPm"" (1132)",2020-08-12T03:27:21.746Z,159720284176313
"-- starting hand #88  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-12T03:27:21.746Z,159720284176307
"""Speedy @ R33UQXMTfx"" shows a 3♥, 7♦.",2020-08-12T03:27:14.603Z,159720283462054
"-- ending hand #87 --",2020-08-12T03:27:14.233Z,159720283425073
"""Speedy @ R33UQXMTfx"" collected 48 from pot",2020-08-12T03:27:14.233Z,159720283425072
"Uncalled bet of 24 returned to ""Speedy @ R33UQXMTfx""",2020-08-12T03:27:14.233Z,159720283425066
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:27:12.812Z,159720283282963
"""Speedy @ R33UQXMTfx"" bets 24",2020-08-12T03:27:11.866Z,159720283188927
"""Khinito @ AftJNm6axT"" checks",2020-08-12T03:27:09.192Z,159720282921025
"turn: 2♦, 4♣, 7♥ [A♠]",2020-08-12T03:27:06.223Z,159720282624124
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:27:05.307Z,159720282532392
"""Khinito @ AftJNm6axT"" checks",2020-08-12T03:27:02.632Z,159720282264905
"flop:  [2♦, 4♣, 7♥]",2020-08-12T03:26:57.406Z,159720281742267
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:26:56.491Z,159720281650787
"""Khinito @ AftJNm6axT"" calls 24",2020-08-12T03:26:48.709Z,159720280872627
"""Bob @ JBUISqLxPm"" folds",2020-08-12T03:26:47.209Z,159720280722582
"""Speedy @ R33UQXMTfx"" posts a big blind of 24",2020-08-12T03:26:45.227Z,159720280524697
"""Khinito @ AftJNm6axT"" posts a small blind of 8",2020-08-12T03:26:45.227Z,159720280524695
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (916) | #7 ""Speedy @ R33UQXMTfx"" (352) | #9 ""Bob @ JBUISqLxPm"" (1132)",2020-08-12T03:26:45.227Z,159720280524686
"-- starting hand #87  (Texas Hold'em) (dealer: ""Bob @ JBUISqLxPm"") --",2020-08-12T03:26:45.227Z,159720280524680
"""Speedy @ R33UQXMTfx"" shows a 2♦, 6♠.",2020-08-12T03:26:38.225Z,159720279824251
"-- ending hand #86 --",2020-08-12T03:26:37.682Z,159720279770116
"""Khinito @ AftJNm6axT"" collected 240 from pot",2020-08-12T03:26:37.682Z,159720279770114
"Uncalled bet of 240 returned to ""Khinito @ AftJNm6axT""",2020-08-12T03:26:37.682Z,159720279770111
"""Bob @ JBUISqLxPm"" folds",2020-08-12T03:26:36.266Z,159720279628299
"""Khinito @ AftJNm6axT"" bets 240",2020-08-12T03:26:34.149Z,159720279416677
"""Bob @ JBUISqLxPm"" checks",2020-08-12T03:26:31.433Z,159720279145030
"turn: 7♠, 2♣, J♠ [3♣]",2020-08-12T03:26:29.364Z,159720278938246
"""Bob @ JBUISqLxPm"" calls 96",2020-08-12T03:26:28.445Z,159720278846183
"""Khinito @ AftJNm6axT"" raises to 96",2020-08-12T03:26:21.861Z,159720278187894
"""Bob @ JBUISqLxPm"" bets 48",2020-08-12T03:26:19.352Z,159720277936967
"flop:  [7♠, 2♣, J♠]",2020-08-12T03:26:11.471Z,159720277148932
"""Khinito @ AftJNm6axT"" checks",2020-08-12T03:26:10.548Z,159720277056868
"""Bob @ JBUISqLxPm"" calls 24",2020-08-12T03:26:08.363Z,159720276838131
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:26:06.376Z,159720276639304
"""Khinito @ AftJNm6axT"" posts a big blind of 24",2020-08-12T03:26:05.031Z,159720276504802
"""Bob @ JBUISqLxPm"" posts a small blind of 8",2020-08-12T03:26:05.031Z,159720276504800
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (796) | #7 ""Speedy @ R33UQXMTfx"" (352) | #9 ""Bob @ JBUISqLxPm"" (1252)",2020-08-12T03:26:05.031Z,159720276504787
"-- starting hand #86  (Texas Hold'em) (dealer: ""Speedy @ R33UQXMTfx"") --",2020-08-12T03:26:05.031Z,159720276504782
"""Speedy @ R33UQXMTfx"" shows a 7♠, 3♥.",2020-08-12T03:25:58.277Z,159720275829444
"""Bob @ JBUISqLxPm"" shows a Q♦, 3♠.",2020-08-12T03:25:57.121Z,159720275713894
"-- ending hand #85 --",2020-08-12T03:25:56.501Z,159720275651872
"""Bob @ JBUISqLxPm"" collected 16 from pot",2020-08-12T03:25:56.501Z,159720275651870
"Uncalled bet of 16 returned to ""Bob @ JBUISqLxPm""",2020-08-12T03:25:56.501Z,159720275651865
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:25:55.083Z,159720275510016
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:25:52.409Z,159720275242738
"""Bob @ JBUISqLxPm"" posts a big blind of 24",2020-08-12T03:25:50.842Z,159720275086169
"""Speedy @ R33UQXMTfx"" posts a small blind of 8",2020-08-12T03:25:50.842Z,159720275086167
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (796) | #7 ""Speedy @ R33UQXMTfx"" (360) | #9 ""Bob @ JBUISqLxPm"" (1244)",2020-08-12T03:25:50.842Z,159720275086156
"-- starting hand #85  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-12T03:25:50.842Z,159720275086152
"""Speedy @ R33UQXMTfx"" shows a K♠, 6♥.",2020-08-12T03:25:43.475Z,159720274349284
"-- ending hand #84 --",2020-08-12T03:25:43.314Z,159720274333238
"""Speedy @ R33UQXMTfx"" collected 16 from pot",2020-08-12T03:25:43.314Z,159720274333236
"Uncalled bet of 16 returned to ""Speedy @ R33UQXMTfx""",2020-08-12T03:25:43.314Z,159720274333230
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:25:41.895Z,159720274191171
"""Bob @ JBUISqLxPm"" folds",2020-08-12T03:25:40.453Z,159720274046958
"""Speedy @ R33UQXMTfx"" posts a big blind of 24",2020-08-12T03:25:34.916Z,159720273493477
"""Khinito @ AftJNm6axT"" posts a small blind of 8",2020-08-12T03:25:34.916Z,159720273493476
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (804) | #7 ""Speedy @ R33UQXMTfx"" (352) | #9 ""Bob @ JBUISqLxPm"" (1244)",2020-08-12T03:25:34.916Z,159720273493469
"-- starting hand #84  (Texas Hold'em) (dealer: ""Bob @ JBUISqLxPm"") --",2020-08-12T03:25:34.916Z,159720273493463
"""Speedy @ R33UQXMTfx"" shows a 4♣, 7♣.",2020-08-12T03:25:32.153Z,159720273217084
"-- ending hand #83 --",2020-08-12T03:25:27.359Z,159720272737734
"""Bob @ JBUISqLxPm"" collected 48 from pot",2020-08-12T03:25:27.359Z,159720272737732
"Uncalled bet of 72 returned to ""Bob @ JBUISqLxPm""",2020-08-12T03:25:27.359Z,159720272737727
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:25:25.934Z,159720272596128
"""Bob @ JBUISqLxPm"" raises to 96",2020-08-12T03:25:24.990Z,159720272500911
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:25:21.015Z,159720272103750
"""Khinito @ AftJNm6axT"" posts a big blind of 24",2020-08-12T03:25:07.822Z,159720270784311
"""Bob @ JBUISqLxPm"" posts a small blind of 8",2020-08-12T03:25:07.822Z,159720270784309
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (828) | #7 ""Speedy @ R33UQXMTfx"" (352) | #9 ""Bob @ JBUISqLxPm"" (1220)",2020-08-12T03:25:07.822Z,159720270784302
"-- starting hand #83  (Texas Hold'em) (dealer: ""Speedy @ R33UQXMTfx"") --",2020-08-12T03:25:07.822Z,159720270784296
"-- ending hand #82 --",2020-08-12T03:25:01.293Z,159720270131097
"""Speedy @ R33UQXMTfx"" collected 96 from pot",2020-08-12T03:25:01.293Z,159720270131096
"Uncalled bet of 96 returned to ""Speedy @ R33UQXMTfx""",2020-08-12T03:25:01.293Z,159720270131091
"""Bob @ JBUISqLxPm"" folds",2020-08-12T03:24:59.851Z,159720269986935
"""Speedy @ R33UQXMTfx"" bets 96",2020-08-12T03:24:55.706Z,159720269572393
"turn: 5♦, 4♥, K♠ [A♠]",2020-08-12T03:24:50.311Z,159720269032912
"""Bob @ JBUISqLxPm"" calls 24",2020-08-12T03:24:49.367Z,159720268938439
"""Speedy @ R33UQXMTfx"" bets 24",2020-08-12T03:24:44.497Z,159720268451495
"flop:  [5♦, 4♥, K♠]",2020-08-12T03:24:36.532Z,159720267654894
"""Bob @ JBUISqLxPm"" checks",2020-08-12T03:24:35.614Z,159720267563173
"""Speedy @ R33UQXMTfx"" calls 24",2020-08-12T03:24:33.799Z,159720267381853
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:24:28.747Z,159720266876442
"""Bob @ JBUISqLxPm"" posts a big blind of 24",2020-08-12T03:24:27.441Z,159720266746376
"""Speedy @ R33UQXMTfx"" posts a small blind of 8",2020-08-12T03:24:27.441Z,159720266746375
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (828) | #7 ""Speedy @ R33UQXMTfx"" (304) | #9 ""Bob @ JBUISqLxPm"" (1268)",2020-08-12T03:24:27.441Z,159720266746304
"-- starting hand #82  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-12T03:24:27.441Z,159720266746298
"""Khinito @ AftJNm6axT"" shows a 7♣, Q♦.",2020-08-12T03:24:21.574Z,159720266159115
"""Speedy @ R33UQXMTfx"" shows a 5♠, J♠.",2020-08-12T03:24:19.573Z,159720265959048
"-- ending hand #81 --",2020-08-12T03:24:18.915Z,159720265893184
"""Bob @ JBUISqLxPm"" collected 72 from pot",2020-08-12T03:24:18.915Z,159720265893183
"Uncalled bet of 24 returned to ""Bob @ JBUISqLxPm""",2020-08-12T03:24:18.915Z,159720265893178
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:24:17.489Z,159720265750570
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:24:15.721Z,159720265573866
"""Bob @ JBUISqLxPm"" bets 24",2020-08-12T03:24:14.784Z,159720265480164
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:24:13.015Z,159720265303270
"""Khinito @ AftJNm6axT"" checks",2020-08-12T03:24:11.352Z,159720265137022
"turn: A♥, 8♦, 6♦ [K♥]",2020-08-12T03:24:08.884Z,159720264890263
"""Bob @ JBUISqLxPm"" checks",2020-08-12T03:24:07.969Z,159720264798673
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:24:07.018Z,159720264703666
"""Khinito @ AftJNm6axT"" checks",2020-08-12T03:24:05.127Z,159720264514623
"flop:  [A♥, 8♦, 6♦]",2020-08-12T03:24:02.019Z,159720264203934
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:24:01.100Z,159720264111696
"""Khinito @ AftJNm6axT"" calls 24",2020-08-12T03:23:58.720Z,159720263873748
"""Bob @ JBUISqLxPm"" calls 24",2020-08-12T03:23:57.416Z,159720263743322
"""Speedy @ R33UQXMTfx"" posts a big blind of 24",2020-08-12T03:23:54.231Z,159720263424986
"""Khinito @ AftJNm6axT"" posts a small blind of 8",2020-08-12T03:23:54.231Z,159720263424984
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (852) | #7 ""Speedy @ R33UQXMTfx"" (328) | #9 ""Bob @ JBUISqLxPm"" (1220)",2020-08-12T03:23:54.231Z,159720263424976
"-- starting hand #81  (Texas Hold'em) (dealer: ""Bob @ JBUISqLxPm"") --",2020-08-12T03:23:54.231Z,159720263424972
"""Speedy @ R33UQXMTfx"" shows a 4♦, A♦.",2020-08-12T03:23:50.697Z,159720263071627
"-- ending hand #80 --",2020-08-12T03:23:49.706Z,159720262972429
"""Speedy @ R33UQXMTfx"" collected 56 from pot",2020-08-12T03:23:49.706Z,159720262972370
"Uncalled bet of 56 returned to ""Speedy @ R33UQXMTfx""",2020-08-12T03:23:49.706Z,159720262972364
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:23:48.286Z,159720262830440
"""Speedy @ R33UQXMTfx"" bets 56",2020-08-12T03:23:47.254Z,159720262727268
"""Khinito @ AftJNm6axT"" checks",2020-08-12T03:23:44.103Z,159720262411994
"river: J♥, 6♦, 9♥, Q♥ [4♣]",2020-08-12T03:23:39.985Z,159720262000521
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:23:39.070Z,159720261908771
"""Khinito @ AftJNm6axT"" checks",2020-08-12T03:23:35.998Z,159720261601482
"turn: J♥, 6♦, 9♥ [Q♥]",2020-08-12T03:23:34.059Z,159720261407561
"""Speedy @ R33UQXMTfx"" checks",2020-08-12T03:23:33.144Z,159720261316080
"""Khinito @ AftJNm6axT"" checks",2020-08-12T03:23:30.973Z,159720261099025
"flop:  [J♥, 6♦, 9♥]",2020-08-12T03:23:28.933Z,159720260895080
"""Khinito @ AftJNm6axT"" checks",2020-08-12T03:23:27.982Z,159720260803429
"""Bob @ JBUISqLxPm"" folds",2020-08-12T03:23:26.539Z,159720260655651
"""Speedy @ R33UQXMTfx"" calls 24",2020-08-12T03:23:23.099Z,159720260311585
"""Khinito @ AftJNm6axT"" posts a big blind of 24",2020-08-12T03:23:20.073Z,159720260010916
"""Bob @ JBUISqLxPm"" posts a small blind of 8",2020-08-12T03:23:20.073Z,159720260010914
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (876) | #7 ""Speedy @ R33UQXMTfx"" (296) | #9 ""Bob @ JBUISqLxPm"" (1228)",2020-08-12T03:23:20.073Z,159720260010906
"-- starting hand #80  (Texas Hold'em) (dealer: ""Speedy @ R33UQXMTfx"") --",2020-08-12T03:23:20.073Z,159720260010902
"The player ""Aiden @ 9E_m9T7j79"" quits the game with a stack of 0.",2020-08-12T03:23:20.073Z,159720260010828
"-- ending hand #79 --",2020-08-12T03:23:13.512Z,159720259353274
"""Bob @ JBUISqLxPm"" collected 460 from pot with Two Pair, K's & 10's (hand: Q♥, 10♥)",2020-08-12T03:23:13.512Z,159720259353268
"""Aiden @ 9E_m9T7j79"" shows a A♠, Q♣.",2020-08-12T03:23:10.489Z,159720259051012
"""Bob @ JBUISqLxPm"" shows a Q♥, 10♥.",2020-08-12T03:23:10.489Z,159720259051010
"river: 6♠, 7♥, K♥, 10♣ [K♠]",2020-08-12T03:23:10.489Z,159720259051004
"""Bob @ JBUISqLxPm"" calls 90",2020-08-12T03:23:09.569Z,159720258958654
"""Aiden @ 9E_m9T7j79"" bets 90 and go all in",2020-08-12T03:23:08.510Z,159720258852764
"""Bob @ JBUISqLxPm"" checks",2020-08-12T03:23:04.088Z,159720258410492
"turn: 6♠, 7♥, K♥ [10♣]",2020-08-12T03:22:58.485Z,159720257850503
"""Bob @ JBUISqLxPm"" calls 84",2020-08-12T03:22:57.567Z,159720257758413
"""Aiden @ 9E_m9T7j79"" bets 84",2020-08-12T03:22:55.025Z,159720257504221
"""Bob @ JBUISqLxPm"" checks",2020-08-12T03:22:51.305Z,159720257132246
"flop:  [6♠, 7♥, K♥]",2020-08-12T03:22:48.785Z,159720256880333
"""Bob @ JBUISqLxPm"" calls 52",2020-08-12T03:22:47.871Z,159720256788857
"""Speedy @ R33UQXMTfx"" folds",2020-08-12T03:22:46.019Z,159720256603716
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:22:42.924Z,159720256294112
"""Aiden @ 9E_m9T7j79"" raises to 52",2020-08-12T03:22:41.987Z,159720256200504
"""Bob @ JBUISqLxPm"" posts a big blind of 24",2020-08-12T03:22:36.798Z,159720255681598
"""Speedy @ R33UQXMTfx"" posts a small blind of 8",2020-08-12T03:22:36.798Z,159720255681597
"Your hand is A♠, Q♣",2020-08-12T03:22:36.798Z,159720255681596
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (876) | #7 ""Speedy @ R33UQXMTfx"" (304) | #9 ""Bob @ JBUISqLxPm"" (994) | #10 ""Aiden @ 9E_m9T7j79"" (226)",2020-08-12T03:22:36.798Z,159720255681588
"-- starting hand #79  (Texas Hold'em) (dealer: ""Khinito @ AftJNm6axT"") --",2020-08-12T03:22:36.798Z,159720255681583
"Undealt cards:  [7♦, 10♠, 8♦, Q♠, K♦]",2020-08-12T03:22:31.071Z,159720255109112
"""Speedy @ R33UQXMTfx"" shows a J♠, 10♦.",2020-08-12T03:22:29.634Z,159720254965153
"-- ending hand #78 --",2020-08-12T03:22:29.277Z,159720254929530
"""Speedy @ R33UQXMTfx"" collected 16 from pot",2020-08-12T03:22:29.277Z,159720254929529
"Uncalled bet of 16 returned to ""Speedy @ R33UQXMTfx""",2020-08-12T03:22:29.277Z,159720254929522
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:22:27.855Z,159720254787184
"""Aiden @ 9E_m9T7j79"" folds",2020-08-12T03:22:26.408Z,159720254642499
"""Bob @ JBUISqLxPm"" folds",2020-08-12T03:22:23.444Z,159720254346129
"""Speedy @ R33UQXMTfx"" posts a big blind of 24",2020-08-12T03:22:21.005Z,159720254102364
"""Khinito @ AftJNm6axT"" posts a small blind of 8",2020-08-12T03:22:21.005Z,159720254102362
"Your hand is Q♥, 2♠",2020-08-12T03:22:21.005Z,159720254102360
"Player stacks: #3 ""Khinito @ AftJNm6axT"" (884) | #7 ""Speedy @ R33UQXMTfx"" (296) | #9 ""Bob @ JBUISqLxPm"" (994) | #10 ""Aiden @ 9E_m9T7j79"" (226)",2020-08-12T03:22:21.005Z,159720254102297
"-- starting hand #78  (Texas Hold'em) (dealer: ""Aiden @ 9E_m9T7j79"") --",2020-08-12T03:22:21.005Z,159720254102291
"""Speedy @ R33UQXMTfx"" shows a 6♣, K♦.",2020-08-12T03:22:19.355Z,159720253937330
"-- ending hand #77 --",2020-08-12T03:22:13.470Z,159720253348808
"""Bob @ JBUISqLxPm"" collected 112 from pot",2020-08-12T03:22:13.470Z,159720253348806
"Uncalled bet of 56 returned to ""Bob @ JBUISqLxPm""",2020-08-12T03:22:13.470Z,159720253348801
"""Khinito @ AftJNm6axT"" folds",2020-08-12T03:22:12.050Z,159720253206790
