entry,at,order
"""Aiden @ 9E_m9T7j79"" collected 498 from pot with Straight, 8 High (combination: 8♠, 7♦, 6♥, 5♣, 4♣)",2020-09-26T01:37:29.461Z,160108424946400
"river: 6♥, 7♦, 4♣, 7♥ [J♥]",2020-09-26T01:37:26.444Z,160108424644800
"turn: 6♥, 7♦, 4♣ [7♥]",2020-09-26T01:37:23.423Z,160108424342800
"""Aiden @ 9E_m9T7j79"" shows a 8♠, 5♣.",2020-09-26T01:37:20.406Z,160108424040701
"""Henny @ 4GTmzMPiEd"" shows a A♣, A♠.",2020-09-26T01:37:20.406Z,160108424040700
"""Aiden @ 9E_m9T7j79"" calls 238",2020-09-26T01:37:19.601Z,160108423960200
"""Henny @ 4GTmzMPiEd"" raises to 238 and go all in",2020-09-26T01:37:15.635Z,160108423563700
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T01:37:12.739Z,160108423274000
"""Aiden @ 9E_m9T7j79"" raises to 90",2020-09-26T01:37:01.450Z,160108422145100
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T01:36:54.531Z,160108421453200
"""Henny @ 4GTmzMPiEd"" raises to 30",2020-09-26T01:36:44.717Z,160108420471800
"""Khicon @ AftJNm6axT"" folds",2020-09-26T01:36:41.803Z,160108420180300
"""Speedy @ Wx7WWwDMS7"" calls 6",2020-09-26T01:36:40.983Z,160108420098400
"""Aiden @ 9E_m9T7j79"" bets 6",2020-09-26T01:36:38.862Z,160108419886400
"flop:  [6♥, 7♦, 4♣]",2020-09-26T01:36:28.559Z,160108418856000
"""Aiden @ 9E_m9T7j79"" checks",2020-09-26T01:36:27.748Z,160108418774900
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T01:36:23.053Z,160108418305400
"""Tristan @ 5N06FS8FIV"" calls 3",2020-09-26T01:36:22.006Z,160108418200800
"""Hillel @ bY8SFaKAPe"" folds",2020-09-26T01:36:21.180Z,160108418118000
"""Henny @ 4GTmzMPiEd"" calls 3",2020-09-26T01:36:13.213Z,160108417321400
"""Khicon @ AftJNm6axT"" calls 3",2020-09-26T01:36:07.659Z,160108416766000
"""Speedy @ Wx7WWwDMS7"" calls 3",2020-09-26T01:36:06.839Z,160108416684000
"""Aiden @ 9E_m9T7j79"" posts a big blind of 3",2020-09-26T01:36:04.670Z,160108416467210
"""Katelyn @ n8SGnipovE"" posts a small blind of 1",2020-09-26T01:36:04.670Z,160108416467209
"Your hand is 8♠, 5♣",2020-09-26T01:36:04.670Z,160108416467206
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (241) | #2 ""Hillel @ bY8SFaKAPe"" (191) | #3 ""Tristan @ 5N06FS8FIV"" (294) | #5 ""Katelyn @ n8SGnipovE"" (298) | #6 ""Aiden @ 9E_m9T7j79"" (398) | #7 ""Speedy @ Wx7WWwDMS7"" (536) | #9 ""Khicon @ AftJNm6axT"" (442)",2020-09-26T01:36:04.670Z,160108416467201
"-- starting hand #16  (No Limit Texas Hold'em) (dead button) --",2020-09-26T01:36:04.670Z,160108416467200
"""Tristan @ 5N06FS8FIV"" shows a 10♦, Q♦.",2020-09-26T01:36:02.661Z,160108416266300
"-- ending hand #15 --",2020-09-26T01:36:01.052Z,160108416105302
"""Tristan @ 5N06FS8FIV"" collected 108 from pot",2020-09-26T01:36:01.052Z,160108416105301
"Uncalled bet of 54 returned to ""Tristan @ 5N06FS8FIV""",2020-09-26T01:36:01.052Z,160108416105300
"""Hillel @ bY8SFaKAPe"" folds",2020-09-26T01:36:00.244Z,160108416024500
"""Tristan @ 5N06FS8FIV"" bets 54",2020-09-26T01:35:57.859Z,160108415786000
"""Hillel @ bY8SFaKAPe"" checks",2020-09-26T01:35:55.165Z,160108415516600
"river: 4♦, 9♦, J♣, 5♥ [8♦]",2020-09-26T01:35:52.488Z,160108415249600
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T01:35:51.679Z,160108415168000
"""Hillel @ bY8SFaKAPe"" checks",2020-09-26T01:35:50.857Z,160108415085800
"turn: 4♦, 9♦, J♣ [5♥]",2020-09-26T01:35:48.144Z,160108414814600
"""Hillel @ bY8SFaKAPe"" calls 27",2020-09-26T01:35:47.337Z,160108414733800
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T01:35:42.340Z,160108414234100
"""Tristan @ 5N06FS8FIV"" bets 27",2020-09-26T01:35:38.113Z,160108413811400
"""Hillel @ bY8SFaKAPe"" checks",2020-09-26T01:35:35.433Z,160108413543400
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T01:35:31.922Z,160108413192300
"flop:  [4♦, 9♦, J♣]",2020-09-26T01:35:29.225Z,160108412923300
"""Henny @ 4GTmzMPiEd"" folds",2020-09-26T01:35:28.407Z,160108412840800
"""Speedy @ Wx7WWwDMS7"" calls 16",2020-09-26T01:35:25.551Z,160108412555200
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T01:35:23.601Z,160108412360200
"""Tristan @ 5N06FS8FIV"" calls 16",2020-09-26T01:35:19.225Z,160108411922600
"""Hillel @ bY8SFaKAPe"" raises to 16",2020-09-26T01:35:18.249Z,160108411825000
"""Henny @ 4GTmzMPiEd"" calls 3",2020-09-26T01:35:11.296Z,160108411129700
"""Khicon @ AftJNm6axT"" folds",2020-09-26T01:35:10.457Z,160108411045800
"""Speedy @ Wx7WWwDMS7"" calls 3",2020-09-26T01:35:09.635Z,160108410963600
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T01:35:07.481Z,160108410748200
"""Katelyn @ n8SGnipovE"" posts a big blind of 3",2020-09-26T01:34:56.481Z,160108409648411
"Dead Small Blind",2020-09-26T01:34:56.481Z,160108409648410
"Your hand is 9♣, J♠",2020-09-26T01:34:56.481Z,160108409648407
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (244) | #2 ""Hillel @ bY8SFaKAPe"" (234) | #3 ""Tristan @ 5N06FS8FIV"" (229) | #5 ""Katelyn @ n8SGnipovE"" (301) | #6 ""Aiden @ 9E_m9T7j79"" (398) | #7 ""Speedy @ Wx7WWwDMS7"" (552) | #9 ""Khicon @ AftJNm6axT"" (442)",2020-09-26T01:34:56.481Z,160108409648402
"-- starting hand #15  (No Limit Texas Hold'em) (dealer: ""Tristan @ 5N06FS8FIV"") --",2020-09-26T01:34:56.481Z,160108409648401
"The player ""Uncle Tai @ o1TuvDhUXn"" quits the game with a stack of 0.",2020-09-26T01:34:56.481Z,160108409648400
"""Tristan @ 5N06FS8FIV"" shows a K♠, 6♣.",2020-09-26T01:34:53.262Z,160108409326300
"-- ending hand #14 --",2020-09-26T01:34:49.958Z,160108408996001
"""Speedy @ Wx7WWwDMS7"" collected 520 from pot with Two Pair, K's & 9's (combination: K♥, K♦, 9♦, 9♣, 6♦)",2020-09-26T01:34:49.958Z,160108408996000
"river: 2♣, 6♦, 9♦, 9♣ [4♦]",2020-09-26T01:34:46.929Z,160108408693900
"turn: 2♣, 6♦, 9♦ [9♣]",2020-09-26T01:34:43.916Z,160108408391800
"""Speedy @ Wx7WWwDMS7"" shows a K♥, K♦.",2020-09-26T01:34:40.910Z,160108408091101
"""Uncle Tai @ o1TuvDhUXn"" shows a Q♣, Q♠.",2020-09-26T01:34:40.910Z,160108408091100
"""Speedy @ Wx7WWwDMS7"" calls 230",2020-09-26T01:34:40.099Z,160108408010000
"""Uncle Tai @ o1TuvDhUXn"" raises to 230 and go all in",2020-09-26T01:34:25.914Z,160108406591700
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T01:34:19.683Z,160108405968400
"""Speedy @ Wx7WWwDMS7"" raises to 40",2020-09-26T01:34:17.674Z,160108405767400
"""Uncle Tai @ o1TuvDhUXn"" bets 3",2020-09-26T01:34:13.508Z,160108405350900
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T01:34:11.792Z,160108405179300
"flop:  [2♣, 6♦, 9♦]",2020-09-26T01:34:08.384Z,160108404838600
"""Tristan @ 5N06FS8FIV"" calls 18",2020-09-26T01:34:07.577Z,160108404757800
"""Hillel @ bY8SFaKAPe"" folds",2020-09-26T01:34:03.306Z,160108404330900
"""Henny @ 4GTmzMPiEd"" folds",2020-09-26T01:34:02.470Z,160108404247100
"""Speedy @ Wx7WWwDMS7"" calls 18",2020-09-26T01:33:59.230Z,160108403923100
"""Uncle Tai @ o1TuvDhUXn"" raises to 18",2020-09-26T01:33:56.263Z,160108403626400
"""Tristan @ 5N06FS8FIV"" calls 3",2020-09-26T01:33:49.246Z,160108402924700
"""Hillel @ bY8SFaKAPe"" calls 3",2020-09-26T01:33:48.412Z,160108402841300
"""Henny @ 4GTmzMPiEd"" calls 3",2020-09-26T01:33:47.572Z,160108402757300
"""Khicon @ AftJNm6axT"" folds",2020-09-26T01:33:43.276Z,160108402327700
"""Speedy @ Wx7WWwDMS7"" calls 3",2020-09-26T01:33:39.928Z,160108401992900
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T01:33:37.621Z,160108401762200
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T01:33:32.629Z,160108401263000
"""Uncle Tai @ o1TuvDhUXn"" posts a big blind of 3",2020-09-26T01:33:30.223Z,160108401022411
"""Tristan @ 5N06FS8FIV"" posts a small blind of 1",2020-09-26T01:33:30.223Z,160108401022410
"Your hand is 8♣, 5♣",2020-09-26T01:33:30.223Z,160108401022407
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (247) | #2 ""Hillel @ bY8SFaKAPe"" (237) | #3 ""Tristan @ 5N06FS8FIV"" (247) | #4 ""Uncle Tai @ o1TuvDhUXn"" (248) | #5 ""Katelyn @ n8SGnipovE"" (301) | #6 ""Aiden @ 9E_m9T7j79"" (398) | #7 ""Speedy @ Wx7WWwDMS7"" (280) | #9 ""Khicon @ AftJNm6axT"" (442)",2020-09-26T01:33:30.223Z,160108401022401
"-- starting hand #14  (No Limit Texas Hold'em) (dealer: ""Hillel @ bY8SFaKAPe"") --",2020-09-26T01:33:30.223Z,160108401022400
"-- ending hand #13 --",2020-09-26T01:33:23.196Z,160108400319703
"""Speedy @ Wx7WWwDMS7"" shows a A♠, J♥.",2020-09-26T01:33:23.196Z,160108400319702
"""Henny @ 4GTmzMPiEd"" collected 77 from pot with Pair, 6's (combination: 6♣, 6♥, K♥, 9♣, 5♠)",2020-09-26T01:33:23.196Z,160108400319701
"""Henny @ 4GTmzMPiEd"" shows a 6♣, 3♣.",2020-09-26T01:33:23.196Z,160108400319700
"""Henny @ 4GTmzMPiEd"" checks",2020-09-26T01:33:22.389Z,160108400239000
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T01:33:20.344Z,160108400034500
"river: 4♦, 5♠, 9♣, 6♥ [K♥]",2020-09-26T01:33:16.462Z,160108399647000
"""Henny @ 4GTmzMPiEd"" calls 20",2020-09-26T01:33:15.653Z,160108399565400
"""Speedy @ Wx7WWwDMS7"" bets 20",2020-09-26T01:33:14.349Z,160108399435000
"turn: 4♦, 5♠, 9♣ [6♥]",2020-09-26T01:33:05.231Z,160108398523300
"""Khicon @ AftJNm6axT"" folds",2020-09-26T01:33:04.421Z,160108398442200
"""Speedy @ Wx7WWwDMS7"" calls 9",2020-09-26T01:33:03.594Z,160108398359500
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T01:32:57.934Z,160108397793500
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-09-26T01:32:57.032Z,160108397703300
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T01:32:56.095Z,160108397609600
"""Henny @ 4GTmzMPiEd"" bets 9",2020-09-26T01:32:55.269Z,160108397527000
"""Khicon @ AftJNm6axT"" checks",2020-09-26T01:32:49.368Z,160108396936900
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T01:32:42.210Z,160108396221100
"""Katelyn @ n8SGnipovE"" checks",2020-09-26T01:32:39.987Z,160108396001300
"""Uncle Tai @ o1TuvDhUXn"" checks",2020-09-26T01:32:37.772Z,160108395777300
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T01:32:36.858Z,160108395685800
"flop:  [4♦, 5♠, 9♣]",2020-09-26T01:32:31.931Z,160108395193200
"""Tristan @ 5N06FS8FIV"" checks",2020-09-26T01:32:31.121Z,160108395112200
"""Hillel @ bY8SFaKAPe"" folds",2020-09-26T01:32:30.299Z,160108395030000
"""Henny @ 4GTmzMPiEd"" calls 3",2020-09-26T01:32:29.467Z,160108394946800
"""Khicon @ AftJNm6axT"" calls 3",2020-09-26T01:32:28.632Z,160108394863300
"""Speedy @ Wx7WWwDMS7"" calls 3",2020-09-26T01:32:23.366Z,160108394336700
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T01:32:21.125Z,160108394112600
"""Katelyn @ n8SGnipovE"" calls 3",2020-09-26T01:32:20.284Z,160108394028500
"""Uncle Tai @ o1TuvDhUXn"" calls 3",2020-09-26T01:32:17.590Z,160108393759100
"""Tristan @ 5N06FS8FIV"" posts a big blind of 3",2020-09-26T01:32:16.031Z,160108393603211
"""Hillel @ bY8SFaKAPe"" posts a small blind of 1",2020-09-26T01:32:16.031Z,160108393603210
"Your hand is J♣, 7♥",2020-09-26T01:32:16.031Z,160108393603207
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (202) | #2 ""Hillel @ bY8SFaKAPe"" (238) | #3 ""Tristan @ 5N06FS8FIV"" (250) | #4 ""Uncle Tai @ o1TuvDhUXn"" (251) | #5 ""Katelyn @ n8SGnipovE"" (304) | #6 ""Aiden @ 9E_m9T7j79"" (398) | #7 ""Speedy @ Wx7WWwDMS7"" (312) | #9 ""Khicon @ AftJNm6axT"" (445)",2020-09-26T01:32:16.031Z,160108393603201
"-- starting hand #13  (No Limit Texas Hold'em) (dealer: ""Henny @ 4GTmzMPiEd"") --",2020-09-26T01:32:16.031Z,160108393603200
"""Khicon @ AftJNm6axT"" shows a 8♠, 5♠.",2020-09-26T01:32:13.070Z,160108393307100
"Undealt cards: 6♣, Q♦, 2♠ [2♦, 5♦]",2020-09-26T01:32:12.145Z,160108393214600
"-- ending hand #12 --",2020-09-26T01:32:09.427Z,160108392942802
"""Speedy @ Wx7WWwDMS7"" collected 207 from pot",2020-09-26T01:32:09.427Z,160108392942801
"Uncalled bet of 105 returned to ""Speedy @ Wx7WWwDMS7""",2020-09-26T01:32:09.427Z,160108392942800
"""Henny @ 4GTmzMPiEd"" folds",2020-09-26T01:32:08.619Z,160108392862000
"""Speedy @ Wx7WWwDMS7"" bets 105 and go all in",2020-09-26T01:32:07.388Z,160108392738900
"""Henny @ 4GTmzMPiEd"" checks",2020-09-26T01:32:04.628Z,160108392464800
"flop:  [6♣, Q♦, 2♠]",2020-09-26T01:32:00.392Z,160108392039400
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-09-26T01:31:59.587Z,160108391958800
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T01:31:58.688Z,160108391868900
"""Hillel @ bY8SFaKAPe"" folds",2020-09-26T01:31:57.867Z,160108391786700
"""Henny @ 4GTmzMPiEd"" calls 81",2020-09-26T01:31:55.388Z,160108391538900
"""Khicon @ AftJNm6axT"" folds",2020-09-26T01:31:37.965Z,160108389796600
"""Speedy @ Wx7WWwDMS7"" raises to 81",2020-09-26T01:31:37.145Z,160108389714600
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T01:31:32.569Z,160108389257000
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T01:31:31.727Z,160108389172800
"""Uncle Tai @ o1TuvDhUXn"" calls 12",2020-09-26T01:31:29.274Z,160108388927500
"""Tristan @ 5N06FS8FIV"" calls 12",2020-09-26T01:31:27.865Z,160108388786600
"""Hillel @ bY8SFaKAPe"" calls 12",2020-09-26T01:31:27.045Z,160108388704600
"""Henny @ 4GTmzMPiEd"" raises to 12",2020-09-26T01:31:23.236Z,160108388323700
"""Khicon @ AftJNm6axT"" calls 3",2020-09-26T01:31:12.399Z,160108387240000
"""Speedy @ Wx7WWwDMS7"" calls 3",2020-09-26T01:31:11.582Z,160108387158300
"""Aiden @ 9E_m9T7j79"" calls 3",2020-09-26T01:31:09.299Z,160108386930000
"""Katelyn @ n8SGnipovE"" calls 3",2020-09-26T01:31:05.427Z,160108386543100
"""Uncle Tai @ o1TuvDhUXn"" calls 3",2020-09-26T01:31:01.556Z,160108386155700
"""Tristan @ 5N06FS8FIV"" calls 3",2020-09-26T01:31:00.210Z,160108386021100
"""Hillel @ bY8SFaKAPe"" posts a big blind of 3",2020-09-26T01:30:58.155Z,160108385815611
"""Henny @ 4GTmzMPiEd"" posts a small blind of 1",2020-09-26T01:30:58.155Z,160108385815610
"Your hand is 3♥, Q♣",2020-09-26T01:30:58.155Z,160108385815607
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (283) | #2 ""Hillel @ bY8SFaKAPe"" (250) | #3 ""Tristan @ 5N06FS8FIV"" (262) | #4 ""Uncle Tai @ o1TuvDhUXn"" (263) | #5 ""Katelyn @ n8SGnipovE"" (307) | #6 ""Aiden @ 9E_m9T7j79"" (401) | #7 ""Speedy @ Wx7WWwDMS7"" (186) | #9 ""Khicon @ AftJNm6axT"" (448)",2020-09-26T01:30:58.155Z,160108385815601
"-- starting hand #12  (No Limit Texas Hold'em) (dealer: ""Khicon @ AftJNm6axT"") --",2020-09-26T01:30:58.155Z,160108385815600
"""Speedy @ Wx7WWwDMS7"" shows a 5♠, A♦.",2020-09-26T01:30:54.291Z,160108385429200
"""Henny @ 4GTmzMPiEd"" shows a K♥, K♣.",2020-09-26T01:30:52.593Z,160108385259400
"""Hillel @ bY8SFaKAPe"" shows a 9♥, 2♠.",2020-09-26T01:30:52.327Z,160108385232800
"-- ending hand #11 --",2020-09-26T01:30:50.116Z,160108385011702
"""Henny @ 4GTmzMPiEd"" collected 70 from pot",2020-09-26T01:30:50.116Z,160108385011701
"Uncalled bet of 70 returned to ""Henny @ 4GTmzMPiEd""",2020-09-26T01:30:50.116Z,160108385011700
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T01:30:49.311Z,160108384931200
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T01:30:42.420Z,160108384242100
"""Henny @ 4GTmzMPiEd"" bets 70",2020-09-26T01:30:39.222Z,160108383922600
"turn: 6♣, 7♣, 8♠ [10♥]",2020-09-26T01:30:35.150Z,160108383515300
"""Speedy @ Wx7WWwDMS7"" calls 14",2020-09-26T01:30:34.340Z,160108383434100
"""Tristan @ 5N06FS8FIV"" calls 14",2020-09-26T01:30:32.088Z,160108383208900
"""Henny @ 4GTmzMPiEd"" bets 14",2020-09-26T01:30:30.630Z,160108383063300
"flop:  [6♣, 7♣, 8♠]",2020-09-26T01:30:19.231Z,160108381923200
"""Speedy @ Wx7WWwDMS7"" calls 9",2020-09-26T01:30:18.427Z,160108381842800
"""Tristan @ 5N06FS8FIV"" calls 9",2020-09-26T01:30:16.269Z,160108381627000
"""Henny @ 4GTmzMPiEd"" raises to 9",2020-09-26T01:30:13.501Z,160108381350200
"""Khicon @ AftJNm6axT"" folds",2020-09-26T01:30:10.876Z,160108381087600
"""Speedy @ Wx7WWwDMS7"" calls 3",2020-09-26T01:30:10.055Z,160108381005600
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T01:30:07.310Z,160108380731100
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T01:30:03.511Z,160108380351200
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-09-26T01:29:55.680Z,160108379568100
"""Tristan @ 5N06FS8FIV"" calls 3",2020-09-26T01:29:54.845Z,160108379484600
"""Hillel @ bY8SFaKAPe"" folds",2020-09-26T01:29:54.026Z,160108379402700
"""Henny @ 4GTmzMPiEd"" posts a big blind of 3",2020-09-26T01:29:49.149Z,160108378915011
"""Khicon @ AftJNm6axT"" posts a small blind of 1",2020-09-26T01:29:49.149Z,160108378915010
"Your hand is 4♣, J♠",2020-09-26T01:29:49.149Z,160108378915007
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (236) | #2 ""Hillel @ bY8SFaKAPe"" (250) | #3 ""Tristan @ 5N06FS8FIV"" (285) | #4 ""Uncle Tai @ o1TuvDhUXn"" (263) | #5 ""Katelyn @ n8SGnipovE"" (307) | #6 ""Aiden @ 9E_m9T7j79"" (401) | #7 ""Speedy @ Wx7WWwDMS7"" (209) | #9 ""Khicon @ AftJNm6axT"" (449)",2020-09-26T01:29:49.149Z,160108378915001
"-- starting hand #11  (No Limit Texas Hold'em) (dealer: ""Speedy @ Wx7WWwDMS7"") --",2020-09-26T01:29:49.149Z,160108378915000
"""Aiden @ 9E_m9T7j79"" shows a A♦, J♠.",2020-09-26T01:29:46.842Z,160108378684300
"Undealt cards: 6♠, 5♠, J♣ [J♦, 6♣]",2020-09-26T01:29:44.191Z,160108378419200
"-- ending hand #10 --",2020-09-26T01:29:42.497Z,160108378249802
"""Aiden @ 9E_m9T7j79"" collected 57 from pot",2020-09-26T01:29:42.497Z,160108378249801
"Uncalled bet of 27 returned to ""Aiden @ 9E_m9T7j79""",2020-09-26T01:29:42.497Z,160108378249800
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-09-26T01:29:41.693Z,160108378169400
"""Hillel @ bY8SFaKAPe"" folds",2020-09-26T01:29:36.459Z,160108377646000
"""Henny @ 4GTmzMPiEd"" folds",2020-09-26T01:29:27.631Z,160108376763200
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T01:29:22.149Z,160108376214900
"""Aiden @ 9E_m9T7j79"" raises to 30",2020-09-26T01:29:17.267Z,160108375726800
"""Uncle Tai @ o1TuvDhUXn"" bets 3",2020-09-26T01:29:12.332Z,160108375233300
"""Hillel @ bY8SFaKAPe"" checks",2020-09-26T01:29:10.547Z,160108375054800
"""Henny @ 4GTmzMPiEd"" checks",2020-09-26T01:29:07.391Z,160108374739200
"""Speedy @ Wx7WWwDMS7"" checks",2020-09-26T01:29:05.569Z,160108374557000
"flop:  [6♠, 5♠, J♣]",2020-09-26T01:29:03.423Z,160108374342500
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T01:29:02.614Z,160108374261500
"""Uncle Tai @ o1TuvDhUXn"" calls 9",2020-09-26T01:28:51.739Z,160108373174000
"""Hillel @ bY8SFaKAPe"" calls 9",2020-09-26T01:28:50.291Z,160108373029200
"""Henny @ 4GTmzMPiEd"" calls 9",2020-09-26T01:28:44.285Z,160108372428600
"""Khicon @ AftJNm6axT"" folds",2020-09-26T01:28:43.454Z,160108372345600
"""Speedy @ Wx7WWwDMS7"" calls 9",2020-09-26T01:28:42.634Z,160108372263500
"""Aiden @ 9E_m9T7j79"" raises to 9",2020-09-26T01:28:39.085Z,160108371908600
"""Katelyn @ n8SGnipovE"" calls 3",2020-09-26T01:28:32.873Z,160108371287400
"""Uncle Tai @ o1TuvDhUXn"" calls 3",2020-09-26T01:28:30.072Z,160108371007300
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T01:28:29.169Z,160108370917000
"""Hillel @ bY8SFaKAPe"" calls 3",2020-09-26T01:28:28.339Z,160108370834000
"""Henny @ 4GTmzMPiEd"" calls 3",2020-09-26T01:28:21.404Z,160108370140500
"""Khicon @ AftJNm6axT"" posts a big blind of 3",2020-09-26T01:28:16.647Z,160108369664811
"""Speedy @ Wx7WWwDMS7"" posts a small blind of 1",2020-09-26T01:28:16.647Z,160108369664810
"Your hand is A♦, J♠",2020-09-26T01:28:16.647Z,160108369664807
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (245) | #2 ""Hillel @ bY8SFaKAPe"" (259) | #3 ""Tristan @ 5N06FS8FIV"" (285) | #4 ""Uncle Tai @ o1TuvDhUXn"" (275) | #5 ""Katelyn @ n8SGnipovE"" (310) | #6 ""Aiden @ 9E_m9T7j79"" (356) | #7 ""Speedy @ Wx7WWwDMS7"" (218) | #9 ""Khicon @ AftJNm6axT"" (452)",2020-09-26T01:28:16.647Z,160108369664801
"-- starting hand #10  (No Limit Texas Hold'em) (dealer: ""Aiden @ 9E_m9T7j79"") --",2020-09-26T01:28:16.647Z,160108369664800
"-- ending hand #9 --",2020-09-26T01:28:10.119Z,160108369012102
"""Aiden @ 9E_m9T7j79"" collected 89 from pot with Pair, A's (combination: A♥, A♦, 10♦, 8♥, 6♣)",2020-09-26T01:28:10.119Z,160108369012101
"""Aiden @ 9E_m9T7j79"" shows a A♥, 5♥.",2020-09-26T01:28:10.119Z,160108369012100
"""Hillel @ bY8SFaKAPe"" checks",2020-09-26T01:28:09.308Z,160108368930900
"""Aiden @ 9E_m9T7j79"" checks",2020-09-26T01:28:07.016Z,160108368701700
"river: 4♠, 10♦, A♦, 6♣ [8♥]",2020-09-26T01:28:05.281Z,160108368528600
"""Hillel @ bY8SFaKAPe"" checks",2020-09-26T01:28:04.474Z,160108368447500
"""Aiden @ 9E_m9T7j79"" checks",2020-09-26T01:28:02.439Z,160108368243900
"turn: 4♠, 10♦, A♦ [6♣]",2020-09-26T01:27:54.912Z,160108367491400
"""Katelyn @ n8SGnipovE"" folds",2020-09-26T01:27:54.106Z,160108367410700
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-09-26T01:27:52.281Z,160108367228200
"""Hillel @ bY8SFaKAPe"" calls 22",2020-09-26T01:27:51.352Z,160108367135300
"""Speedy @ Wx7WWwDMS7"" folds",2020-09-26T01:27:49.501Z,160108366950200
"""Aiden @ 9E_m9T7j79"" bets 22",2020-09-26T01:27:48.315Z,160108366831600
"flop:  [4♠, 10♦, A♦]",2020-09-26T01:27:42.462Z,160108366246300
"""Speedy @ Wx7WWwDMS7"" calls 9",2020-09-26T01:27:41.655Z,160108366165600
"""Aiden @ 9E_m9T7j79"" calls 9",2020-09-26T01:27:36.078Z,160108365607900
"""Katelyn @ n8SGnipovE"" calls 9",2020-09-26T01:27:33.739Z,160108365374000
"""Uncle Tai @ o1TuvDhUXn"" calls 9",2020-09-26T01:27:29.956Z,160108364995700
"""Tristan @ 5N06FS8FIV"" folds",2020-09-26T01:27:29.100Z,160108364910100
"""Hillel @ bY8SFaKAPe"" raises to 9",2020-09-26T01:27:28.279Z,160108364828000
"""Henny @ 4GTmzMPiEd"" folds",2020-09-26T01:27:23.581Z,160108364358200
"""Khicon @ AftJNm6axT"" folds",2020-09-26T01:27:18.836Z,160108363883700
"""Speedy @ Wx7WWwDMS7"" posts a big blind of 3",2020-09-26T01:27:13.353Z,160108363335511
"""Aiden @ 9E_m9T7j79"" posts a small blind of 1",2020-09-26T01:27:13.353Z,160108363335510
"Your hand is A♥, 5♥",2020-09-26T01:27:13.353Z,160108363335507
"Player stacks: #1 ""Henny @ 4GTmzMPiEd"" (245) | #2 ""Hillel @ bY8SFaKAPe"" (290) | #3 ""Tristan @ 5N06FS8FIV"" (285) | #4 ""Uncle Tai @ o1TuvDhUXn"" (284) | #5 ""Katelyn @ n8SGnipovE"" (319) | #6 ""Aiden @ 9E_m9T7j79"" (298) | #7 ""Speedy @ Wx7WWwDMS7"" (227) | #9 ""Khicon @ AftJNm6axT"" (452)",2020-09-26T01:27:13.353Z,160108363335501
"-- starting hand #9  (No Limit Texas Hold'em) (dealer: ""Katelyn @ n8SGnipovE"") --",2020-09-26T01:27:13.353Z,160108363335500
"-- ending hand #8 --",2020-09-26T01:27:07.404Z,160108362740502
"""Hillel @ bY8SFaKAPe"" collected 16 from pot",2020-09-26T01:27:07.404Z,160108362740501
"Uncalled bet of 16 returned to ""Hillel @ bY8SFaKAPe""",2020-09-26T01:27:07.404Z,160108362740500
"""Henny @ 4GTmzMPiEd"" folds",2020-09-26T01:27:06.572Z,160108362657300
"""Aiden @ 9E_m9T7j79"" folds",2020-09-26T01:26:58.631Z,160108361863200
"""Uncle Tai @ o1TuvDhUXn"" folds",2020-09-26T01:26:53.865Z,160108361386600
